Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_b43e3f51-9e7f-448f-9a04-0ff56c219743.png?v=1641261511,7,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_df221a80-233c-495a-ae4b-668309367924.png?v=1641261511,8,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_d9d8f0bd-849d-4348-88f5-ec7031ed4511.png?v=1641261511,9,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_19c6b173-8ffa-42fa-b3df-b39ac507263a.png?v=1641261511,10,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_d0481944-5158-4705-b055-22fbc177521a.png?v=1641261511,11,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_7e0b00a4-af48-42f2-bdd2-f7a1fe76649c.png?v=1641261511,12,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_c0d22eea-a6b0-49c6-8626-343cf9c92b1c.png?v=1641261511,13,,,,,,,,,,,,,,,,,,,,,,,,
rococo-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_2742252d-ade4-4aa0-9727-0d013767da99.png?v=1641261511,14,,,,,,,,,,,,,,,,,,,,,,,,
lele-doll-whit-one-baby,Lele Doll with one Baby,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Cotton dolls, handmade by Otomi artisans. Te extremities of the mother doll are movable.</span></p>
<p><span data-mce-fragment=""1"">Measurements:</span></p>
<p><span data-mce-fragment=""1"">The doll measures 20cm and the baby measures 11 cm.</span></p>",Mercadito Mexicano,,"","",true,Title,Default Title,,,,,"",200.0,shopify,2,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6Munequitasunbebe20cm-_40.jpg?v=1638156848,1,,false,,,,,,,,,,,,,,,,,g,,,,,active
lele-doll-18-cm,Lele Doll (18 cm),"<meta charset=""utf-8""><span data-mce-fragment=""1"">Cotton Lele Doll, Handmade by Otomi Artisans. The Extremities of the Doll are Movable.</span>",Mercadito Mexicano,,"","",true,Estilo,1,,,,,"",80.0,shopify,0,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm.jpg?v=1638156325,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm.jpg?v=1638156325,g,,,,,active
lele-doll-18-cm,,,,,,,,,2,,,,,"",80.0,shopify,0,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm_2_2ab46704-1fed-427f-bb66-554d06438c72.jpg?v=1638156325,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm_2_2ab46704-1fed-427f-bb66-554d06438c72.jpg?v=1638156325,g,,,,,
lele-doll-18-cm,,,,,,,,,4,,,,,"",80.0,shopify,0,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm_2.jpg?v=1638156326,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm_2.jpg?v=1638156326,g,,,,,
lele-doll-18-cm,,,,,,,,,5,,,,,"",80.0,shopify,1,deny,manual,17.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm_3.jpg?v=1638156326,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18cm_3.jpg?v=1638156326,g,,,,,
lele-doll-15-cm,Lele Doll (15 cm),"<meta charset=""utf-8""><span data-mce-fragment=""1"">Small Cotton Doll, Handmade by Otomi artisans. The extremities of this collectible doll are movable.</span>",Mercadito Mexicano,,"","",true,Estilo,1,,,,,"",50.0,shopify,0,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cmchiquita.jpg?v=1638155759,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cmchiquita.jpg?v=1638155759,g,,,,,active
lele-doll-15-cm,,,,,,,,,2,,,,,"",50.0,shopify,0,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm.jpg?v=1638155759,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm.jpg?v=1638155759,g,,,,,
lele-doll-15-cm,,,,,,,,,3,,,,,"",50.0,shopify,1,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm_2.jpg?v=1638155760,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm_2.jpg?v=1638155760,g,,,,,
lele-doll-15-cm,,,,,,,,,4,,,,,"",50.0,shopify,0,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm_3.jpg?v=1638155760,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm_3.jpg?v=1638155760,g,,,,,
lele-doll-15-cm,,,,,,,,,5,,,,,"",50.0,shopify,0,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm_4.jpg?v=1638155760,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15cm_4.jpg?v=1638155760,g,,,,,
lele-doll-manta,Lele Doll (Manta),"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Cotton doll handmade by Otomi artisans. The extremities of the mother doll are movable.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Size 18cm height.</span></p>",Mercadito Mexicano,,"","",true,Color,1,,,,,"",0.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17_00864332-f0a3-4892-9fdf-cd9f0f3172fc.jpg?v=1657653299,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17_00864332-f0a3-4892-9fdf-cd9f0f3172fc.jpg?v=1657653299,kg,,,,,active
lele-doll-manta,,,,,,,,,2,,,,,"",0.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_415e90d8-3424-4dc0-b4f1-1b04deaf46e8.jpg?v=1657653299,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_415e90d8-3424-4dc0-b4f1-1b04deaf46e8.jpg?v=1657653299,kg,,,,,
lele-doll-manta,,,,,,,,,3,,,,,"",0.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_9e0ee1e0-e6a7-413c-bb45-f7d8f935adfa.jpg?v=1657653299,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_9e0ee1e0-e6a7-413c-bb45-f7d8f935adfa.jpg?v=1657653299,kg,,,,,
lele-doll-manta,,,,,,,,,5,,,,,"",0.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_9e2972c2-edb4-4e06-ae1a-805b4e56dfee.jpg?v=1657653299,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_9e2972c2-edb4-4e06-ae1a-805b4e56dfee.jpg?v=1657653299,kg,,,,,
lele-doll-with-cape,Lele Doll with Cape,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Cotton doll handmade by Otomi artisans. The extremities of the mother doll are movable.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Size 22cm height.</span></p>",Mercadito Mexicano,,"","",true,Color,Blue,,,,,"",400.0,shopify,2,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_azul.png?v=1657652965,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_azul.png?v=1657652965,g,,,,,active
lele-doll-with-two-babies,Lele Doll with Two Babies,"<p><span data-mce-fragment=""1"">Cotton doll handmade by Otomi artisans. The extremities of the mother doll are movable.</span></p>
<p><span data-mce-fragment=""1"">Size 35cm height, baby is 11cm height.</span></p>",Mercadito Mexicano,,"","",true,Estilo,3,,,,,"",400.0,shopify,1,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6.png?v=1657652918,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6.png?v=1657652918,g,,,,,active
lele-doll-with-two-babies,,,,,,,,,5,,,,,"",400.0,shopify,1,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/Vendidaorosa.jpg?v=1657652918,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/Vendidaorosa.jpg?v=1657652918,g,,,,,
lele-doll-10,"Lele Doll 10""","The Lele doll is made by Otomi artisan women from Amealco, Mexico, as part of the traditions of their culture. Each one is unique even though they appear to be the same. The arms and legs can be moved to allow her to sit up and down.",Mercadito Mexicano,,"","",true,Style,1,,,,,"",150.0,shopify,0,deny,manual,21.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm.jpg?v=1635129727,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm.jpg?v=1635129727,g,,,,,active
lele-doll-10,,,,,,,,,2,,,,,"",150.0,shopify,1,deny,manual,21.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_2.jpg?v=1635129728,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_2.jpg?v=1635129728,g,,,,,
lele-doll-10,,,,,,,,,3,,,,,"",150.0,shopify,0,deny,manual,21.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_3.jpg?v=1635129728,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_3.jpg?v=1635129728,g,,,,,
lele-doll-10,,,,,,,,,4,,,,,"",150.0,shopify,0,deny,manual,21.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_4.jpg?v=1635129728,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_4.jpg?v=1635129728,g,,,,,
lele-doll-10,,,,,,,,,5,,,,,"",150.0,shopify,0,deny,manual,21.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_5.jpg?v=1635129728,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_5.jpg?v=1635129728,g,,,,,
lele-doll-10,,,,,,,,,6,,,,,"",150.0,shopify,0,deny,manual,21.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_6.jpg?v=1635129728,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/24cm_6.jpg?v=1635129728,g,,,,,
mexican-craft-poncho-with-hood,Mexican Craft Poncho with Hood,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Made of pedal machine with stamen, stamped in bicolor geometric pattern. Embellished at the lower ends with braided fringes / bangs. It has a hood and flared sleeves.</span></p>
<p><span data-mce-fragment=""1"">One Size Fit.</span></p>",Mercadito Mexicano,,"","",true,Color,Brown | (L-100cm X W-125cm),,,,,"",1250.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1.png?v=1633834306,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4.png?v=1633834307,kg,,,,,active
mexican-craft-poncho-with-hood,,,,,,,,,Red (L-100cm X W-125cm),,,,,"",1250.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2.png?v=1633834306,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7.png?v=1633834308,kg,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,White (L-95cm X W-120cm),,,,,"",1250.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4.png?v=1633834307,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10.png?v=1633834308,kg,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,Purple and pink (L-100cm X W-120cm),,,,,"",1250.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5.png?v=1633834307,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12.png?v=1633834308,kg,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,Blue (L-100cm X W-117cm),,,,,"",1250.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7.png?v=1633834308,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13.png?v=1633834308,kg,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,Green with Black (L-110m X W-121cm),,,,,"",1250.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8.png?v=1633834308,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15.png?v=1633834308,kg,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10.png?v=1633834308,7,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9.png?v=1633834308,8,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12.png?v=1633834308,9,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11.png?v=1633834308,10,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13.png?v=1633834308,11,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14.png?v=1633834308,12,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15.png?v=1633834308,13,,,,,,,,,,,,,,,,,,,,,,,,
mexican-craft-poncho-with-hood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16.png?v=1633834308,14,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,Artisanal Colour Cotton Rebozo,"<p>Artisanal Colour Cotton Rebozo with rhombus pattern, made on Loom.</p>
<p>L- 160cm | W- 60cm | 23cm (Fringes' Length)</p>",Mercadito Mexicano,Casa y jardín > Ropa de casa,Rebozo,"",true,Color,Yellow,,,,,ACCR001,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_1.png?v=1631390550,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_1.png?v=1631390550,g,,,,,active
artisanal-rebozo,,,,,,,,,Grey,,,,,ACCR002,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_1.png?v=1631390550,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Yellow and Black,,,,,ACCR003,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/5_1.png?v=1631390550,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Blue,,,,,ACCR004,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/6_1_1259613c-6092-4204-b7ea-1e8b4c435508.png?v=1631390550,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Orange and Black,,,,,ACCR005,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/7_1.png?v=1631390550,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Red,,,,,ACCR006,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/8_1.png?v=1631390550,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Black,,,,,ACCR007,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/9_1.png?v=1631390550,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Peach Orange,,,,,ACCR008,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/10_1.png?v=1631390550,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/19_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Fuschia,,,,,ACCR009,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/11_1.png?v=1631390550,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/21_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,Pink,,,,,ACCR010,500.0,shopify,1,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/12_1.png?v=1631390550,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/23_1.png?v=1631390550,g,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/13_1.png?v=1631390550,11,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/14_1.png?v=1631390550,12,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/15_1.png?v=1631390550,13,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/16_1.png?v=1631390550,14,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/17_1.png?v=1631390550,15,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/18_1.png?v=1631390550,16,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/19_1.png?v=1631390550,17,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/20_1.png?v=1631390550,18,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/21_1.png?v=1631390550,19,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/22_1.png?v=1631390550,20,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/23_1.png?v=1631390550,21,,,,,,,,,,,,,,,,,,,,,,,,
artisanal-rebozo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/Rebozodecoloresalgodon_28.png?v=1631390550,22,,,,,,,,,,,,,,,,,,,,,,,,
simple-embroidery-purse,Simple Embroidery Purse,"<p data-mce-fragment=""1"">Purse with fringes, with magnetic seal, made and embroidered on waist loom with simple colourful flower and rombus patterns.</p>
<p data-mce-fragment=""1"">100% Cotton | H-15cm X L-26cm X W-1cm</p>",Mercadito Mexicano,,"","",true,Style,Purple (Flowers),,,,,SEP001,165.0,shopify,1,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_1_CarteronSencillo.png?v=1630701117,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_1_CarteronSencillo.png?v=1630701117,g,,,,,active
simple-embroidery-purse,,,,,,,,,White (Flowers),,,,,SEP002,165.0,shopify,0,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_1_CarteronSencillo.png?v=1630701117,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_1_CarteronSencillo.png?v=1630701117,g,,,,,
simple-embroidery-purse,,,,,,,,,Rhombus (Horizontal),,,,,SEP004,165.0,shopify,1,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_1_CarteronSencillo.png?v=1630701117,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_1_CarteronSencillo.png?v=1630701117,g,,,,,
simple-embroidery-purse,,,,,,,,,Rhombus (vertical),,,,,SEP003,165.0,shopify,1,deny,manual,38.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_1_CarteronSencillo.png?v=1630701118,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/4_1_CarteronSencillo.png?v=1630701118,g,,,,,
frayed-bag,Loom Bag,"<p data-mce-fragment=""1"">Green loom bag with multiple stripes and an interwoven, San Andres design. <br></p>
<p data-mce-fragment=""1"">| L-37cm X H-38cm X W-5mm| 60cm (Handle) | </p>",Mercadito Mexicano,,Bags,"",true,Style,Loom Bag (Green),,,,,LB001,205.0,shopify,1,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_1_BolsaDeshilada.png?v=1658086418,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_1_BolsaDeshilada.png?v=1658086418,g,,,,,active
frayed-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/3_2_BolsaDeshilada.png?v=1658086418,2,,,,,,,,,,,,,,,,,,,,,,,,
brocade-bag,Brocade Bag,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><meta charset=""utf-8""> Artisanal Bags <meta charset=""utf-8"">made on waist loom, with a design of interwoven multicolor fabric, and multi-cord handles.</p>
<p data-mce-fragment=""1"">| L-37cm X H-38cm X W-5mm| 60cm (Handle) |</p>",Mercadito Mexicano,,Bags,"",true,Color,Green,,,,,BB001,205.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/0_BolsaBrocado.png?v=1630094691,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_2_BolsaBrocado.png?v=1630094692,g,,,,,active
brocade-bag,,,,,,,,,Purple,,,,,BB002,205.0,shopify,0,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_2_BolsaBrocado.png?v=1630094692,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_2_BolsaBrocado.png?v=1630094692,g,,,,,
brocade-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/1_1_BolsaBrocado.png?v=1630094692,3,,,,,,,,,,,,,,,,,,,,,,,,
brocade-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_2_BolsaBrocado.png?v=1630094692,4,,,,,,,,,,,,,,,,,,,,,,,,
brocade-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/5274/8708/products/2_1_BolsaBrocado.png?v=1630094692,5,,,,,,,,,,,,,,,,,,,,,,,,
